id,name,source
UIS.NARA.AGM1.URB,"Adjusted net attendance rate, one year before the official primary entry age, urban, both sexes (%)",Education Statistics
UIS.NARA.AGM1.URB.F,"Adjusted net attendance rate, one year before the official primary entry age, urban, female (%)",Education Statistics
UIS.NARA.AGM1.URB.F.WPIA,"Adjusted net attendance rate, one year before the official primary entry age, urban, female, adjusted wealth parity index (WPIA)",Education Statistics
UIS.NARA.AGM1.URB.GPIA,"Adjusted net attendance rate, one year before the official primary entry age, urban, adjusted gender parity index (GPIA)",Education Statistics
UIS.NARA.AGM1.URB.M,"Adjusted net attendance rate, one year before the official primary entry age, urban, male (%)",Education Statistics
UIS.NARA.AGM1.URB.M.WPIA,"Adjusted net attendance rate, one year before the official primary entry age, urban, male, adjusted wealth parity index (WPIA)",Education Statistics
UIS.NARA.AGM1.URB.Q1,"Adjusted net attendance rate, one year before the official primary entry age, urban, poorest quintile, both sexes (%)",Education Statistics
UIS.NARA.AGM1.URB.Q1.F,"Adjusted net attendance rate, one year before the official primary entry age, urban, poorest quintile, female (%)",Education Statistics
UIS.NARA.AGM1.URB.Q1.GPIA,"Adjusted net attendance rate, one year before the official primary entry age, urban, poorest quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NARA.AGM1.URB.Q1.M,"Adjusted net attendance rate, one year before the official primary entry age, urban, poorest quintile, male (%)",Education Statistics
UIS.NARA.AGM1.URB.Q2,"Adjusted net attendance rate, one year before the official primary entry age, urban, second quintile, both sexes (%)",Education Statistics
UIS.NARA.AGM1.URB.Q2.F,"Adjusted net attendance rate, one year before the official primary entry age, urban, second quintile, female (%)",Education Statistics
UIS.NARA.AGM1.URB.Q2.GPIA,"Adjusted net attendance rate, one year before the official primary entry age, urban, second quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NARA.AGM1.URB.Q2.M,"Adjusted net attendance rate, one year before the official primary entry age, urban, second quintile, male (%)",Education Statistics
UIS.NARA.AGM1.URB.Q3,"Adjusted net attendance rate, one year before the official primary entry age, urban, middle quintile, both sexes (%)",Education Statistics
UIS.NARA.AGM1.URB.Q3.F,"Adjusted net attendance rate, one year before the official primary entry age, urban, middle quintile, female (%)",Education Statistics
UIS.NARA.AGM1.URB.Q3.GPIA,"Adjusted net attendance rate, one year before the official primary entry age, urban, middle quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NARA.AGM1.URB.Q3.M,"Adjusted net attendance rate, one year before the official primary entry age, urban, middle quintile, male (%)",Education Statistics
UIS.NARA.AGM1.URB.Q4,"Adjusted net attendance rate, one year before the official primary entry age, urban, fourth quintile, both sexes (%)",Education Statistics
UIS.NARA.AGM1.URB.Q4.F,"Adjusted net attendance rate, one year before the official primary entry age, urban, fourth quintile, female (%)",Education Statistics
UIS.NARA.AGM1.URB.Q4.GPIA,"Adjusted net attendance rate, one year before the official primary entry age, urban, fourth quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NARA.AGM1.URB.Q4.M,"Adjusted net attendance rate, one year before the official primary entry age, urban, fourth quintile, male (%)",Education Statistics
UIS.NARA.AGM1.URB.Q5,"Adjusted net attendance rate, one year before the official primary entry age, urban, richest quintile, both sexes (%)",Education Statistics
UIS.NARA.AGM1.URB.Q5.F,"Adjusted net attendance rate, one year before the official primary entry age, urban, richest quintile, female (%)",Education Statistics
UIS.NARA.AGM1.URB.Q5.GPIA,"Adjusted net attendance rate, one year before the official primary entry age, urban, richest quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NARA.AGM1.URB.Q5.M,"Adjusted net attendance rate, one year before the official primary entry age, urban, richest quintile, male (%)",Education Statistics
UIS.NARA.AGM1.URB.WPIA,"Adjusted net attendance rate, one year before the official primary entry age, urban, adjusted wealth parity index (WPIA)",Education Statistics
UIS.NARA.AGM1.WPIA,"Adjusted net attendance rate, one year before the official primary entry age, adjusted wealth parity index (WPIA)",Education Statistics
UIS.NART.1,"Total net attendance rate, primary, both sexes (%)",Education Statistics
UIS.NART.1.F,"Total net attendance rate, primary, female (%)",Education Statistics
UIS.NART.1.F.LPIA,"Total net attendance rate, primary, female, adjusted location parity index (LPIA)",Education Statistics
UIS.NART.1.F.WPIA,"Total net attendance rate, primary, female, adjusted wealth parity index (WPIA)",Education Statistics
UIS.NART.1.GPIA,"Total net attendance rate, primary, adjusted gender parity index (GPIA)",Education Statistics
UIS.NART.1.LPIA,"Total net attendance rate, primary, adjusted location parity index (LPIA)",Education Statistics
UIS.NART.1.M,"Total net attendance rate, primary, male (%)",Education Statistics
UIS.NART.1.M.LPIA,"Total net attendance rate, primary, male, adjusted location parity index (LPIA)",Education Statistics
UIS.NART.1.M.WPIA,"Total net attendance rate, primary, male, adjusted wealth parity index (WPIA)",Education Statistics
UIS.NART.1.Q1,"Total net attendance rate, primary, poorest quintile, both sexes (%)",Education Statistics
UIS.NART.1.Q1.F,"Total net attendance rate, primary, poorest quintile, female (%)",Education Statistics
UIS.NART.1.Q1.F.LPIA,"Total net attendance rate, primary, poorest quintile, female, adjusted location parity index (LPIA)",Education Statistics
UIS.NART.1.Q1.GPIA,"Total net attendance rate, primary, poorest quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NART.1.Q1.LPIA,"Total net attendance rate, primary, poorest quintile, adjusted location parity index (LPIA)",Education Statistics
UIS.NART.1.Q1.M,"Total net attendance rate, primary, poorest quintile, male (%)",Education Statistics
UIS.NART.1.Q1.M.LPIA,"Total net attendance rate, primary, poorest quintile, male, adjusted location parity index (LPIA)",Education Statistics
UIS.NART.1.Q2,"Total net attendance rate, primary, second quintile, both sexes (%)",Education Statistics
UIS.NART.1.Q2.F,"Total net attendance rate, primary, second quintile, female (%)",Education Statistics
UIS.NART.1.Q2.F.LPIA,"Total net attendance rate, primary, second quintile, female, adjusted location parity index (LPIA)",Education Statistics
UIS.NART.1.Q2.GPIA,"Total net attendance rate, primary, second quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NART.1.Q2.LPIA,"Total net attendance rate, primary, second quintile, adjusted location parity index (LPIA)",Education Statistics
UIS.NART.1.Q2.M,"Total net attendance rate, primary, second quintile, male (%)",Education Statistics
UIS.NART.1.Q2.M.LPIA,"Total net attendance rate, primary, second quintile, male, adjusted location parity index (LPIA)",Education Statistics
UIS.NART.1.Q3,"Total net attendance rate, primary, middle quintile, both sexes (%)",Education Statistics
UIS.NART.1.Q3.F,"Total net attendance rate, primary, middle quintile, female (%)",Education Statistics
UIS.NART.1.Q3.F.LPIA,"Total net attendance rate, primary, middle quintile, female, adjusted location parity index (LPIA)",Education Statistics
UIS.NART.1.Q3.GPIA,"Total net attendance rate, primary, middle quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NART.1.Q3.LPIA,"Total net attendance rate, primary, middle quintile, adjusted location parity index (LPIA)",Education Statistics
UIS.NART.1.Q3.M,"Total net attendance rate, primary, middle quintile, male (%)",Education Statistics
UIS.NART.1.Q3.M.LPIA,"Total net attendance rate, primary, middle quintile, male, adjusted location parity index (LPIA)",Education Statistics
UIS.NART.1.Q4,"Total net attendance rate, primary, fourth quintile, both sexes (%)",Education Statistics
UIS.NART.1.Q4.F,"Total net attendance rate, primary, fourth quintile, female (%)",Education Statistics
UIS.NART.1.Q4.F.LPIA,"Total net attendance rate, primary, fourth quintile, female, adjusted location parity index (LPIA)",Education Statistics
UIS.NART.1.Q4.GPIA,"Total net attendance rate, primary, fourth quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NART.1.Q4.LPIA,"Total net attendance rate, primary, fourth quintile, adjusted location parity index (LPIA)",Education Statistics
UIS.NART.1.Q4.M,"Total net attendance rate, primary, fourth quintile, male (%)",Education Statistics
UIS.NART.1.Q4.M.LPIA,"Total net attendance rate, primary, fourth quintile, male, adjusted location parity index (LPIA)",Education Statistics
UIS.NART.1.Q5,"Total net attendance rate, primary, richest quintile, both sexes (%)",Education Statistics
UIS.NART.1.Q5.F,"Total net attendance rate, primary, richest quintile, female (%)",Education Statistics
UIS.NART.1.Q5.F.LPIA,"Total net attendance rate, primary, richest quintile, female, adjusted location parity index (LPIA)",Education Statistics
UIS.NART.1.Q5.GPIA,"Total net attendance rate, primary, richest quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NART.1.Q5.LPIA,"Total net attendance rate, primary, richest quintile, adjusted location parity index (LPIA)",Education Statistics
UIS.NART.1.Q5.M,"Total net attendance rate, primary, richest quintile, male (%)",Education Statistics
UIS.NART.1.Q5.M.LPIA,"Total net attendance rate, primary, richest quintile, male, adjusted location parity index (LPIA)",Education Statistics
UIS.NART.1.RUR,"Total net attendance rate, primary, rural, both sexes (%)",Education Statistics
UIS.NART.1.RUR.F,"Total net attendance rate, primary, rural, female (%)",Education Statistics
UIS.NART.1.RUR.F.WPIA,"Total net attendance rate, primary, rural, female, adjusted wealth parity index (WPIA)",Education Statistics
UIS.NART.1.RUR.GPIA,"Total net attendance rate, primary, rural, adjusted gender parity index (GPIA)",Education Statistics
UIS.NART.1.RUR.M,"Total net attendance rate, primary, rural, male (%)",Education Statistics
UIS.NART.1.RUR.M.WPIA,"Total net attendance rate, primary, rural, male, adjusted wealth parity index (WPIA)",Education Statistics
UIS.NART.1.RUR.Q1,"Total net attendance rate, primary, rural, poorest quintile, both sexes (%)",Education Statistics
UIS.NART.1.RUR.Q1.F,"Total net attendance rate, primary, rural, poorest quintile, female (%)",Education Statistics
UIS.NART.1.RUR.Q1.GPIA,"Total net attendance rate, primary, rural, poorest quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NART.1.RUR.Q1.M,"Total net attendance rate, primary, rural, poorest quintile, male (%)",Education Statistics
UIS.NART.1.RUR.Q2,"Total net attendance rate, primary, rural, second quintile, both sexes (%)",Education Statistics
UIS.NART.1.RUR.Q2.F,"Total net attendance rate, primary, rural, second quintile, female (%)",Education Statistics
UIS.NART.1.RUR.Q2.GPIA,"Total net attendance rate, primary, rural, second quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NART.1.RUR.Q2.M,"Total net attendance rate, primary, rural, second quintile, male (%)",Education Statistics
UIS.NART.1.RUR.Q3,"Total net attendance rate, primary, rural, middle quintile, both sexes (%)",Education Statistics
UIS.NART.1.RUR.Q3.F,"Total net attendance rate, primary, rural, middle quintile, female (%)",Education Statistics
UIS.NART.1.RUR.Q3.GPIA,"Total net attendance rate, primary, rural, middle quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NART.1.RUR.Q3.M,"Total net attendance rate, primary, rural, middle quintile, male (%)",Education Statistics
UIS.NART.1.RUR.Q4,"Total net attendance rate, primary, rural, fourth quintile, both sexes (%)",Education Statistics
